time, fuel, x, y, velocity_x, velocity_y, acceleration_x, acceleration_y, gravChange
29.5, 124532.0 , 8916.37, 4609.29, 623.42, 333.37, 23.58, 13.78, 9.78
29.6, 124399.0 , 8978.95, 4642.76, 625.78, 334.75, 23.60, 13.80, 9.78
29.7, 124266.0 , 9041.76, 4676.38, 628.14, 336.13, 23.61, 13.82, 9.78
29.8, 124133.0 , 9104.82, 4710.13, 630.51, 337.52, 23.63, 13.84, 9.78
29.9, 124000.0 , 9168.10, 4744.02, 632.87, 338.90, 23.65, 13.86, 9.78
30.0, 123867.0 , 9231.63, 4778.05, 635.24, 340.29, 23.67, 13.88, 9.78
30.1, 123734.0 , 9295.39, 4812.22, 637.61, 341.68, 23.69, 13.90, 9.78
30.2, 123601.0 , 9359.39, 4846.52, 639.98, 343.07, 23.71, 13.92, 9.78
30.3, 123468.0 , 9423.62, 4880.97, 642.35, 344.47, 23.73, 13.94, 9.78
30.4, 123335.0 , 9488.09, 4915.56, 644.73, 345.86, 23.75, 13.96, 9.78
30.5, 123202.0 , 9552.80, 4950.28, 647.11, 347.26, 23.77, 13.98, 9.78
30.6, 123069.0 , 9617.75, 4985.15, 649.49, 348.66, 23.79, 14.00, 9.78
30.7, 122936.0 , 9682.94, 5020.16, 651.87, 350.06, 23.82, 14.02, 9.78
30.8, 122803.0 , 9748.36, 5055.30, 654.25, 351.47, 23.84, 14.04, 9.78
30.9, 122670.0 , 9814.03, 5090.59, 656.64, 352.87, 23.86, 14.06, 9.78
31.0, 122537.0 , 9879.93, 5126.02, 659.03, 354.28, 23.88, 14.08, 9.78
31.1, 122404.0 , 9946.07, 5161.59, 661.41, 355.69, 23.90, 14.10, 9.78
31.2, 122271.0 , 10012.45, 5197.30, 663.81, 357.10, 23.92, 14.12, 9.78
31.3, 122138.0 , 10079.07, 5233.15, 666.20, 358.51, 23.94, 14.14, 9.78
31.4, 122005.0 , 10145.93, 5269.14, 668.60, 359.93, 23.96, 14.16, 9.78
31.5, 121872.0 , 10213.03, 5305.27, 670.99, 361.35, 23.98, 14.18, 9.78
31.6, 121739.0 , 10280.37, 5341.55, 673.39, 362.77, 24.00, 14.20, 9.78
31.7, 121606.0 , 10347.95, 5377.97, 675.80, 364.19, 24.02, 14.22, 9.78
31.8, 121473.0 , 10415.77, 5414.53, 678.20, 365.62, 24.04, 14.24, 9.78
31.9, 121340.0 , 10483.83, 5451.24, 680.60, 367.04, 24.06, 14.26, 9.78
32.0, 121207.0 , 10552.13, 5488.08, 683.01, 368.47, 24.08, 14.28, 9.78
32.1, 121074.0 , 10620.67, 5525.07, 685.42, 369.90, 24.10, 14.30, 9.78
32.2, 120941.0 , 10689.46, 5562.21, 687.84, 371.33, 24.12, 14.32, 9.78
32.3, 120808.0 , 10758.48, 5599.48, 690.25, 372.77, 24.14, 14.35, 9.78
32.4, 120675.0 , 10827.75, 5636.90, 692.67, 374.20, 24.16, 14.37, 9.78
32.5, 120542.0 , 10897.26, 5674.47, 695.08, 375.64, 24.18, 14.39, 9.78
32.6, 120409.0 , 10967.01, 5712.18, 697.50, 377.08, 24.20, 14.41, 9.78
32.7, 120276.0 , 11037.00, 5750.03, 699.93, 378.53, 24.23, 14.43, 9.78
32.8, 120143.0 , 11107.24, 5788.03, 702.35, 379.97, 24.25, 14.45, 9.78
32.9, 120010.0 , 11177.71, 5826.17, 704.78, 381.42, 24.27, 14.47, 9.78
33.0, 119877.0 , 11248.44, 5864.46, 707.21, 382.87, 24.29, 14.49, 9.78
33.1, 119744.0 , 11319.40, 5902.89, 709.64, 384.32, 24.31, 14.51, 9.78
33.2, 119611.0 , 11390.61, 5941.46, 712.07, 385.77, 24.33, 14.53, 9.78
33.3, 119478.0 , 11462.06, 5980.19, 714.51, 387.23, 24.35, 14.56, 9.78
33.4, 119345.0 , 11533.75, 6019.06, 716.94, 388.69, 24.37, 14.58, 9.78
33.5, 119212.0 , 11605.69, 6058.07, 719.38, 390.15, 24.39, 14.60, 9.78
33.6, 119079.0 , 11677.87, 6097.23, 721.82, 391.61, 24.41, 14.62, 9.78
33.7, 118946.0 , 11750.30, 6136.54, 724.27, 393.07, 24.44, 14.64, 9.78
33.8, 118813.0 , 11822.97, 6175.99, 726.71, 394.54, 24.46, 14.66, 9.78
33.9, 118680.0 , 11895.89, 6215.59, 729.16, 396.01, 24.48, 14.68, 9.78
34.0, 118547.0 , 11969.05, 6255.34, 731.61, 397.48, 24.50, 14.70, 9.78
34.1, 118414.0 , 12042.45, 6295.23, 734.06, 398.95, 24.52, 14.73, 9.78
34.2, 118281.0 , 12116.10, 6335.28, 736.52, 400.42, 24.54, 14.75, 9.78
34.3, 118148.0 , 12190.00, 6375.47, 738.97, 401.90, 24.56, 14.77, 9.78
34.4, 118015.0 , 12264.15, 6415.81, 741.43, 403.38, 24.59, 14.79, 9.78
34.5, 117882.0 , 12338.54, 6456.29, 743.89, 404.86, 24.61, 14.81, 9.78
34.6, 117749.0 , 12413.17, 6496.93, 746.36, 406.34, 24.63, 14.83, 9.78
34.7, 117616.0 , 12488.05, 6537.71, 748.82, 407.83, 24.65, 14.86, 9.78
34.8, 117483.0 , 12563.18, 6578.64, 751.29, 409.32, 24.67, 14.88, 9.78
34.9, 117350.0 , 12638.56, 6619.72, 753.76, 410.81, 24.69, 14.90, 9.78
35.0, 117217.0 , 12714.18, 6660.95, 756.23, 412.30, 24.71, 14.92, 9.78
35.1, 117084.0 , 12790.05, 6702.33, 758.70, 413.79, 24.74, 14.94, 9.78
35.2, 116951.0 , 12866.17, 6743.86, 761.18, 415.29, 24.76, 14.96, 9.78
35.3, 116818.0 , 12942.53, 6785.54, 763.66, 416.79, 24.78, 14.99, 9.78
35.4, 116685.0 , 13019.15, 6827.37, 766.14, 418.29, 24.80, 15.01, 9.78
35.5, 116552.0 , 13096.01, 6869.35, 768.62, 419.79, 24.82, 15.03, 9.78
35.6, 116419.0 , 13173.12, 6911.48, 771.10, 421.30, 24.85, 15.05, 9.78
35.7, 116286.0 , 13250.48, 6953.76, 773.59, 422.80, 24.87, 15.07, 9.78
35.8, 116153.0 , 13328.09, 6996.19, 776.08, 424.31, 24.89, 15.10, 9.78
35.9, 116020.0 , 13405.95, 7038.77, 778.57, 425.83, 24.91, 15.12, 9.78
36.0, 115887.0 , 13484.05, 7081.50, 781.06, 427.34, 24.93, 15.14, 9.78
36.1, 115754.0 , 13562.41, 7124.39, 783.56, 428.86, 24.96, 15.16, 9.78
36.2, 115621.0 , 13641.01, 7167.43, 786.06, 430.37, 24.98, 15.18, 9.78
36.3, 115488.0 , 13719.87, 7210.62, 788.56, 431.89, 25.00, 15.21, 9.78
36.4, 115355.0 , 13798.97, 7253.96, 791.06, 433.42, 25.02, 15.23, 9.78
36.5, 115222.0 , 13878.33, 7297.45, 793.56, 434.94, 25.04, 15.25, 9.78
36.6, 115089.0 , 13957.94, 7341.10, 796.07, 436.47, 25.07, 15.27, 9.78
36.7, 114956.0 , 14037.80, 7384.90, 798.58, 438.00, 25.09, 15.30, 9.78
36.8, 114823.0 , 14117.91, 7428.85, 801.09, 439.53, 25.11, 15.32, 9.78
36.9, 114690.0 , 14198.27, 7472.96, 803.60, 441.07, 25.13, 15.34, 9.78
37.0, 114557.0 , 14278.88, 7517.22, 806.12, 442.60, 25.16, 15.36, 9.77
37.1, 114424.0 , 14359.74, 7561.63, 808.64, 444.14, 25.18, 15.39, 9.77
37.2, 114291.0 , 14440.86, 7606.20, 811.16, 445.68, 25.20, 15.41, 9.77
37.3, 114158.0 , 14522.22, 7650.92, 813.68, 447.22, 25.22, 15.43, 9.77
37.4, 114025.0 , 14603.84, 7695.80, 816.20, 448.77, 25.25, 15.45, 9.77
37.5, 113892.0 , 14685.72, 7740.83, 818.73, 450.32, 25.27, 15.48, 9.77
37.6, 113759.0 , 14767.84, 7786.02, 821.26, 451.87, 25.29, 15.50, 9.77
37.7, 113626.0 , 14850.22, 7831.36, 823.79, 453.42, 25.31, 15.52, 9.77
37.8, 113493.0 , 14932.86, 7876.86, 826.33, 454.97, 25.34, 15.55, 9.77
37.9, 113360.0 , 15015.74, 7922.51, 828.86, 456.53, 25.36, 15.57, 9.77
38.0, 113227.0 , 15098.88, 7968.32, 831.40, 458.09, 25.38, 15.59, 9.77
38.1, 113094.0 , 15182.27, 8014.29, 833.94, 459.65, 25.41, 15.61, 9.77
38.2, 112961.0 , 15265.92, 8060.41, 836.48, 461.22, 25.43, 15.64, 9.77
38.3, 112828.0 , 15349.83, 8106.69, 839.03, 462.78, 25.45, 15.66, 9.77
38.4, 112695.0 , 15433.98, 8153.12, 841.58, 464.35, 25.47, 15.68, 9.77
38.5, 112562.0 , 15518.39, 8199.71, 844.12, 465.92, 25.50, 15.71, 9.77
38.6, 112429.0 , 15603.06, 8246.46, 846.68, 467.49, 25.52, 15.73, 9.77
38.7, 112296.0 , 15687.99, 8293.37, 849.23, 469.07, 25.54, 15.75, 9.77
38.8, 112163.0 , 15773.16, 8340.43, 851.79, 470.65, 25.57, 15.78, 9.77
38.9, 112030.0 , 15858.60, 8387.66, 854.35, 472.23, 25.59, 15.80, 9.77
39.0, 111897.0 , 15944.29, 8435.04, 856.91, 473.81, 25.61, 15.82, 9.77
39.1, 111764.0 , 16030.24, 8482.58, 859.47, 475.39, 25.64, 15.85, 9.77
39.2, 111631.0 , 16116.44, 8530.27, 862.04, 476.98, 25.66, 15.87, 9.77
39.3, 111498.0 , 16202.90, 8578.13, 864.61, 478.57, 25.68, 15.89, 9.77
39.4, 111365.0 , 16289.62, 8626.15, 867.18, 480.16, 25.71, 15.92, 9.77
39.5, 111232.0 , 16376.59, 8674.32, 869.75, 481.76, 25.73, 15.94, 9.77
39.6, 111099.0 , 16463.83, 8722.66, 872.32, 483.35, 25.75, 15.96, 9.77
39.7, 110966.0 , 16551.32, 8771.15, 874.90, 484.95, 25.78, 15.99, 9.77
39.8, 110833.0 , 16639.06, 8819.81, 877.48, 486.55, 25.80, 16.01, 9.77
39.9, 110700.0 , 16727.07, 8868.62, 880.06, 488.16, 25.82, 16.04, 9.77
40.0, 110567.0 , 16815.34, 8917.60, 882.65, 489.76, 25.85, 16.06, 9.77
40.1, 110434.0 , 16903.86, 8966.74, 885.24, 491.37, 25.87, 16.08, 9.77
40.2, 110301.0 , 16992.64, 9016.04, 887.83, 492.98, 25.89, 16.11, 9.77
40.3, 110168.0 , 17081.68, 9065.50, 890.42, 494.59, 25.92, 16.13, 9.77
40.4, 110035.0 , 17170.98, 9115.12, 893.01, 496.21, 25.94, 16.16, 9.77
40.5, 109902.0 , 17260.54, 9164.90, 895.61, 497.83, 25.97, 16.18, 9.77
40.6, 109769.0 , 17350.37, 9214.84, 898.21, 499.45, 25.99, 16.20, 9.77
40.7, 109636.0 , 17440.45, 9264.95, 900.81, 501.07, 26.01, 16.23, 9.77
40.8, 109503.0 , 17530.79, 9315.22, 903.41, 502.70, 26.04, 16.25, 9.77
40.9, 109370.0 , 17621.39, 9365.65, 906.02, 504.32, 26.06, 16.28, 9.77
41.0, 109237.0 , 17712.25, 9416.25, 908.63, 505.95, 26.09, 16.30, 9.77
41.1, 109104.0 , 17803.38, 9467.01, 911.24, 507.59, 26.11, 16.32, 9.77
41.2, 108971.0 , 17894.76, 9517.93, 913.85, 509.22, 26.13, 16.35, 9.77
41.3, 108838.0 , 17986.41, 9569.02, 916.47, 510.86, 26.16, 16.37, 9.77
41.4, 108705.0 , 18078.31, 9620.27, 919.09, 512.50, 26.18, 16.40, 9.77
41.5, 108572.0 , 18170.48, 9671.68, 921.71, 514.14, 26.21, 16.42, 9.77
41.6, 108439.0 , 18262.92, 9723.26, 924.33, 515.79, 26.23, 16.45, 9.77
41.7, 108306.0 , 18355.61, 9775.00, 926.96, 517.43, 26.26, 16.47, 9.77
41.8, 108173.0 , 18448.57, 9826.91, 929.58, 519.08, 26.28, 16.50, 9.77
41.9, 108040.0 , 18541.79, 9878.98, 932.21, 520.73, 26.30, 16.52, 9.77
42.0, 107907.0 , 18635.28, 9931.22, 934.85, 522.39, 26.33, 16.54, 9.77
42.1, 107774.0 , 18729.03, 9983.63, 937.48, 524.05, 26.35, 16.57, 9.77
42.2, 107641.0 , 18823.04, 10036.20, 940.12, 525.70, 26.38, 16.59, 9.77
42.3, 107508.0 , 18917.31, 10088.93, 942.76, 527.37, 26.40, 16.62, 9.77
42.4, 107375.0 , 19011.85, 10141.84, 945.40, 529.03, 26.43, 16.64, 9.77
42.5, 107242.0 , 19106.66, 10194.91, 948.05, 530.70, 26.45, 16.67, 9.77
42.6, 107109.0 , 19201.73, 10248.14, 950.70, 532.37, 26.48, 16.69, 9.77
42.7, 106976.0 , 19297.06, 10301.55, 953.35, 534.04, 26.50, 16.72, 9.77
42.8, 106843.0 , 19392.66, 10355.12, 956.00, 535.71, 26.53, 16.74, 9.77
42.9, 106710.0 , 19488.53, 10408.86, 958.65, 537.39, 26.55, 16.77, 9.77
43.0, 106577.0 , 19584.66, 10462.76, 961.31, 539.07, 26.58, 16.79, 9.77
43.1, 106444.0 , 19681.05, 10516.84, 963.97, 540.75, 26.60, 16.82, 9.77
43.2, 106311.0 , 19777.72, 10571.08, 966.64, 542.44, 26.63, 16.84, 9.77
43.3, 106178.0 , 19874.65, 10625.50, 969.30, 544.12, 26.65, 16.87, 9.77
43.4, 106045.0 , 19971.85, 10680.08, 971.97, 545.81, 26.68, 16.90, 9.77
43.5, 105912.0 , 20069.31, 10734.83, 974.64, 547.51, 26.70, 16.92, 9.77
43.6, 105779.0 , 20167.04, 10789.75, 977.31, 549.20, 26.73, 16.95, 9.76
43.7, 105646.0 , 20265.04, 10844.84, 979.99, 550.90, 26.75, 16.97, 9.76
43.8, 105513.0 , 20363.30, 10900.10, 982.66, 552.60, 26.78, 17.00, 9.76
43.9, 105380.0 , 20461.84, 10955.53, 985.34, 554.30, 26.80, 17.02, 9.76
44.0, 105247.0 , 20560.64, 11011.13, 988.03, 556.00, 26.83, 17.05, 9.76
44.1, 105114.0 , 20659.71, 11066.90, 990.71, 557.71, 26.85, 17.07, 9.76
44.2, 104981.0 , 20759.05, 11122.84, 993.40, 559.42, 26.88, 17.10, 9.76
44.3, 104848.0 , 20858.66, 11178.96, 996.09, 561.13, 26.91, 17.13, 9.76
44.4, 104715.0 , 20958.54, 11235.24, 998.78, 562.85, 26.93, 17.15, 9.76
44.5, 104582.0 , 21058.69, 11291.70, 1001.48, 564.57, 26.96, 17.18, 9.76
44.6, 104449.0 , 21159.11, 11348.33, 1004.18, 566.29, 26.98, 17.20, 9.76
44.7, 104316.0 , 21259.79, 11405.13, 1006.88, 568.01, 27.01, 17.23, 9.76
44.8, 104183.0 , 21360.75, 11462.10, 1009.58, 569.74, 27.03, 17.26, 9.76
44.9, 104050.0 , 21461.98, 11519.25, 1012.29, 571.46, 27.06, 17.28, 9.76
45.0, 103917.0 , 21563.48, 11576.57, 1015.00, 573.19, 27.09, 17.31, 9.76
45.1, 103784.0 , 21665.25, 11634.06, 1017.71, 574.93, 27.11, 17.33, 9.76
45.2, 103651.0 , 21767.30, 11691.73, 1020.42, 576.66, 27.14, 17.36, 9.76
45.3, 103518.0 , 21869.61, 11749.57, 1023.14, 578.40, 27.16, 17.39, 9.76
45.4, 103385.0 , 21972.20, 11807.58, 1025.86, 580.14, 27.19, 17.41, 9.76
45.5, 103252.0 , 22075.05, 11865.77, 1028.58, 581.89, 27.22, 17.44, 9.76
45.6, 103119.0 , 22178.19, 11924.13, 1031.30, 583.63, 27.24, 17.47, 9.76
45.7, 102986.0 , 22281.59, 11982.67, 1034.03, 585.38, 27.27, 17.49, 9.76
45.8, 102853.0 , 22385.26, 12041.38, 1036.76, 587.14, 27.30, 17.52, 9.76
45.9, 102720.0 , 22489.21, 12100.27, 1039.49, 588.89, 27.32, 17.55, 9.76
46.0, 102587.0 , 22593.44, 12159.34, 1042.23, 590.65, 27.35, 17.57, 9.76
46.1, 102454.0 , 22697.93, 12218.58, 1044.96, 592.41, 27.37, 17.60, 9.76
46.2, 102321.0 , 22802.70, 12278.00, 1047.71, 594.17, 27.40, 17.63, 9.76
46.3, 102188.0 , 22907.75, 12337.59, 1050.45, 595.94, 27.43, 17.65, 9.76
46.4, 102055.0 , 23013.07, 12397.36, 1053.19, 597.70, 27.45, 17.68, 9.76
46.5, 101922.0 , 23118.66, 12457.31, 1055.94, 599.47, 27.48, 17.71, 9.76
46.6, 101789.0 , 23224.53, 12517.43, 1058.69, 601.25, 27.51, 17.73, 9.76
46.7, 101656.0 , 23330.67, 12577.73, 1061.45, 603.02, 27.53, 17.76, 9.76
46.8, 101523.0 , 23437.09, 12638.21, 1064.20, 604.80, 27.56, 17.79, 9.76
46.9, 101390.0 , 23543.79, 12698.87, 1066.96, 606.58, 27.59, 17.81, 9.76
47.0, 101257.0 , 23650.76, 12759.71, 1069.72, 608.37, 27.61, 17.84, 9.76
47.1, 101124.0 , 23758.01, 12820.73, 1072.49, 610.15, 27.64, 17.87, 9.76
47.2, 100991.0 , 23865.54, 12881.92, 1075.25, 611.94, 27.67, 17.90, 9.76
47.3, 100858.0 , 23973.34, 12943.29, 1078.02, 613.74, 27.70, 17.92, 9.76
47.4, 100725.0 , 24081.42, 13004.85, 1080.79, 615.53, 27.72, 17.95, 9.76
47.5, 100592.0 , 24189.78, 13066.58, 1083.57, 617.33, 27.75, 17.98, 9.76
47.6, 100459.0 , 24298.41, 13128.49, 1086.35, 619.13, 27.78, 18.01, 9.76
47.7, 100326.0 , 24407.32, 13190.59, 1089.13, 620.93, 27.80, 18.03, 9.76
47.8, 100193.0 , 24516.51, 13252.86, 1091.91, 622.74, 27.83, 18.06, 9.76
47.9, 100060.0 , 24625.98, 13315.31, 1094.70, 624.55, 27.86, 18.09, 9.76
48.0, 99927.0 , 24735.73, 13377.95, 1097.49, 626.36, 27.89, 18.12, 9.76
48.1, 99794.0 , 24845.76, 13440.77, 1100.28, 628.17, 27.91, 18.14, 9.76
48.2, 99661.0 , 24956.07, 13503.77, 1103.07, 629.99, 27.94, 18.17, 9.76
48.3, 99528.0 , 25066.65, 13566.95, 1105.87, 631.81, 27.97, 18.20, 9.76
48.4, 99395.0 , 25177.52, 13630.31, 1108.67, 633.63, 28.00, 18.23, 9.76
48.5, 99262.0 , 25288.67, 13693.86, 1111.47, 635.46, 28.03, 18.26, 9.76
48.6, 99129.0 , 25400.09, 13757.58, 1114.28, 637.29, 28.05, 18.28, 9.76
48.7, 98996.0 , 25511.80, 13821.50, 1117.08, 639.12, 28.08, 18.31, 9.76
48.8, 98863.0 , 25623.79, 13885.59, 1119.90, 640.95, 28.11, 18.34, 9.76
48.9, 98730.0 , 25736.06, 13949.87, 1122.71, 642.79, 28.14, 18.37, 9.76
49.0, 98597.0 , 25848.62, 14014.33, 1125.53, 644.63, 28.16, 18.40, 9.76
49.1, 98464.0 , 25961.45, 14078.98, 1128.34, 646.47, 28.19, 18.42, 9.75
49.2, 98331.0 , 26074.57, 14143.81, 1131.17, 648.32, 28.22, 18.45, 9.75
49.3, 98198.0 , 26187.97, 14208.83, 1133.99, 650.16, 28.25, 18.48, 9.75
49.4, 98065.0 , 26301.65, 14274.03, 1136.82, 652.02, 28.28, 18.51, 9.75
49.5, 97932.0 , 26415.61, 14339.42, 1139.65, 653.87, 28.31, 18.54, 9.75
49.6, 97799.0 , 26529.86, 14404.99, 1142.48, 655.73, 28.33, 18.57, 9.75
49.7, 97666.0 , 26644.39, 14470.75, 1145.32, 657.59, 28.36, 18.60, 9.75
49.8, 97533.0 , 26759.21, 14536.70, 1148.16, 659.45, 28.39, 18.62, 9.75
49.9, 97400.0 , 26874.31, 14602.83, 1151.00, 661.31, 28.42, 18.65, 9.75
50.0, 97267.0 , 26989.69, 14669.15, 1153.85, 663.18, 28.45, 18.68, 9.75
50.1, 97134.0 , 27105.36, 14735.65, 1156.69, 665.05, 28.48, 18.71, 9.75
50.2, 97001.0 , 27221.32, 14802.34, 1159.54, 666.93, 28.51, 18.74, 9.75
50.3, 96868.0 , 27337.56, 14869.22, 1162.40, 668.80, 28.53, 18.77, 9.75
50.4, 96735.0 , 27454.08, 14936.29, 1165.25, 670.68, 28.56, 18.80, 9.75
50.5, 96602.0 , 27570.89, 15003.55, 1168.11, 672.57, 28.59, 18.83, 9.75
50.6, 96469.0 , 27687.99, 15070.99, 1170.97, 674.45, 28.62, 18.86, 9.75
50.7, 96336.0 , 27805.38, 15138.63, 1173.84, 676.34, 28.65, 18.89, 9.75
50.8, 96203.0 , 27923.05, 15206.45, 1176.71, 678.23, 28.68, 18.91, 9.75
50.9, 96070.0 , 28041.00, 15274.46, 1179.58, 680.13, 28.71, 18.94, 9.75
51.0, 95937.0 , 28159.25, 15342.67, 1182.45, 682.02, 28.74, 18.97, 9.75
51.1, 95804.0 , 28277.78, 15411.06, 1185.33, 683.92, 28.77, 19.00, 9.75
51.2, 95671.0 , 28396.60, 15479.64, 1188.21, 685.83, 28.80, 19.03, 9.75
51.3, 95538.0 , 28515.71, 15548.42, 1191.09, 687.73, 28.82, 19.06, 9.75
51.4, 95405.0 , 28635.11, 15617.38, 1193.98, 689.64, 28.85, 19.09, 9.75
51.5, 95272.0 , 28754.80, 15686.53, 1196.86, 691.56, 28.88, 19.12, 9.75
51.6, 95139.0 , 28874.77, 15755.88, 1199.76, 693.47, 28.91, 19.15, 9.75
51.7, 95006.0 , 28995.04, 15825.42, 1202.65, 695.39, 28.94, 19.18, 9.75
51.8, 94873.0 , 29115.59, 15895.15, 1205.55, 697.31, 28.97, 19.21, 9.75
51.9, 94740.0 , 29236.44, 15965.08, 1208.45, 699.23, 29.00, 19.24, 9.75
52.0, 94607.0 , 29357.57, 16035.19, 1211.35, 701.16, 29.03, 19.27, 9.75
52.1, 94474.0 , 29479.00, 16105.50, 1214.26, 703.09, 29.06, 19.30, 9.75
52.2, 94341.0 , 29600.72, 16176.00, 1217.17, 705.02, 29.09, 19.33, 9.75
52.3, 94208.0 , 29722.72, 16246.70, 1220.08, 706.96, 29.12, 19.36, 9.75
52.4, 94075.0 , 29845.02, 16317.59, 1222.99, 708.90, 29.15, 19.39, 9.75
52.5, 93942.0 , 29967.62, 16388.67, 1225.91, 710.84, 29.18, 19.42, 9.75
52.6, 93809.0 , 30090.50, 16459.95, 1228.83, 712.79, 29.21, 19.45, 9.75
52.7, 93676.0 , 30213.67, 16531.43, 1231.76, 714.74, 29.24, 19.48, 9.75
52.8, 93543.0 , 30337.14, 16603.09, 1234.68, 716.69, 29.27, 19.51, 9.75
52.9, 93410.0 , 30460.90, 16674.96, 1237.62, 718.64, 29.30, 19.54, 9.75
53.0, 93277.0 , 30584.96, 16747.02, 1240.55, 720.60, 29.33, 19.58, 9.75
53.1, 93144.0 , 30709.31, 16819.27, 1243.48, 722.56, 29.36, 19.61, 9.75
53.2, 93011.0 , 30833.95, 16891.73, 1246.42, 724.52, 29.39, 19.64, 9.75
53.3, 92878.0 , 30958.89, 16964.38, 1249.37, 726.49, 29.42, 19.67, 9.75
53.4, 92745.0 , 31084.12, 17037.22, 1252.31, 728.46, 29.46, 19.70, 9.75
53.5, 92612.0 , 31209.64, 17110.26, 1255.26, 730.43, 29.49, 19.73, 9.75
53.6, 92479.0 , 31335.46, 17183.50, 1258.21, 732.41, 29.52, 19.76, 9.75
53.7, 92346.0 , 31461.58, 17256.94, 1261.17, 734.39, 29.55, 19.79, 9.75
53.8, 92213.0 , 31587.99, 17330.58, 1264.13, 736.37, 29.58, 19.82, 9.75
53.9, 92080.0 , 31714.70, 17404.42, 1267.09, 738.36, 29.61, 19.85, 9.74
54.0, 91947.0 , 31841.71, 17478.45, 1270.05, 740.34, 29.64, 19.89, 9.74
54.1, 91814.0 , 31969.01, 17552.69, 1273.02, 742.34, 29.67, 19.92, 9.74
54.2, 91681.0 , 32096.61, 17627.12, 1275.99, 744.33, 29.70, 19.95, 9.74
54.3, 91548.0 , 32224.50, 17701.75, 1278.96, 746.33, 29.73, 19.98, 9.74
54.4, 91415.0 , 32352.70, 17776.59, 1281.94, 748.33, 29.77, 20.01, 9.74
54.5, 91282.0 , 32481.19, 17851.62, 1284.92, 750.33, 29.80, 20.04, 9.74
54.6, 91149.0 , 32609.98, 17926.85, 1287.90, 752.34, 29.83, 20.08, 9.74
54.7, 91016.0 , 32739.07, 18002.29, 1290.89, 754.35, 29.86, 20.11, 9.74
54.8, 90883.0 , 32868.45, 18077.93, 1293.88, 756.37, 29.89, 20.14, 9.74
54.9, 90750.0 , 32998.14, 18153.76, 1296.87, 758.38, 29.92, 20.17, 9.74
55.0, 90617.0 , 33128.12, 18229.80, 1299.86, 760.40, 29.95, 20.20, 9.74
55.1, 90484.0 , 33258.41, 18306.05, 1302.86, 762.43, 29.99, 20.23, 9.74
55.2, 90351.0 , 33389.00, 18382.49, 1305.86, 764.45, 30.02, 20.27, 9.74
55.3, 90218.0 , 33519.88, 18459.14, 1308.87, 766.48, 30.05, 20.30, 9.74
55.4, 90085.0 , 33651.07, 18535.99, 1311.88, 768.52, 30.08, 20.33, 9.74
55.5, 89952.0 , 33782.56, 18613.05, 1314.89, 770.55, 30.11, 20.36, 9.74
55.6, 89819.0 , 33914.35, 18690.31, 1317.90, 772.59, 30.15, 20.40, 9.74
55.7, 89686.0 , 34046.44, 18767.77, 1320.92, 774.64, 30.18, 20.43, 9.74
55.8, 89553.0 , 34178.84, 18845.44, 1323.94, 776.68, 30.21, 20.46, 9.74
55.9, 89420.0 , 34311.53, 18923.31, 1326.97, 778.73, 30.24, 20.49, 9.74
56.0, 89287.0 , 34444.53, 19001.39, 1329.99, 780.78, 30.28, 20.53, 9.74
56.1, 89154.0 , 34577.83, 19079.67, 1333.02, 782.84, 30.31, 20.56, 9.74
56.2, 89021.0 , 34711.44, 19158.16, 1336.06, 784.90, 30.34, 20.59, 9.74
56.3, 88888.0 , 34845.35, 19236.86, 1339.10, 786.96, 30.37, 20.62, 9.74
56.4, 88755.0 , 34979.56, 19315.76, 1342.14, 789.03, 30.41, 20.66, 9.74
56.5, 88622.0 , 35114.08, 19394.87, 1345.18, 791.10, 30.44, 20.69, 9.74
56.6, 88489.0 , 35248.91, 19474.19, 1348.23, 793.17, 30.47, 20.72, 9.74
56.7, 88356.0 , 35384.04, 19553.71, 1351.28, 795.24, 30.50, 20.76, 9.74
56.8, 88223.0 , 35519.47, 19633.44, 1354.33, 797.32, 30.54, 20.79, 9.74
56.9, 88090.0 , 35655.21, 19713.38, 1357.39, 799.41, 30.57, 20.82, 9.74
57.0, 87957.0 , 35791.25, 19793.53, 1360.45, 801.49, 30.60, 20.86, 9.74
57.1, 87824.0 , 35927.60, 19873.89, 1363.51, 803.58, 30.64, 20.89, 9.74
57.2, 87691.0 , 36064.26, 19954.46, 1366.58, 805.67, 30.67, 20.92, 9.74
57.3, 87558.0 , 36201.22, 20035.23, 1369.65, 807.77, 30.70, 20.96, 9.74
57.4, 87425.0 , 36338.50, 20116.22, 1372.72, 809.87, 30.74, 20.99, 9.74
57.5, 87292.0 , 36476.07, 20197.42, 1375.80, 811.97, 30.77, 21.03, 9.74
57.6, 87159.0 , 36613.96, 20278.83, 1378.88, 814.08, 30.80, 21.06, 9.74
57.7, 87026.0 , 36752.16, 20360.45, 1381.96, 816.19, 30.84, 21.09, 9.74
57.8, 86893.0 , 36890.66, 20442.28, 1385.05, 818.30, 30.87, 21.13, 9.74
57.9, 86760.0 , 37029.47, 20524.32, 1388.14, 820.41, 30.90, 21.16, 9.74
58.0, 86627.0 , 37168.60, 20606.57, 1391.24, 822.53, 30.94, 21.20, 9.74
58.1, 86494.0 , 37308.03, 20689.04, 1394.33, 824.66, 30.97, 21.23, 9.73
